"","GSK3","cMet","Frizzled","DSH","STAT","SRC","NOTCHic","Csl","TrCP","SUFU","TWIST1","miR200","SNAI1","SOSGRB2","ZEB2","ZEB1","KLF4","FOXC2","CDC42","MEK","ERK","SHH","EGR1","cfos","SMO","FUS","PAK1","Patched","RAF","PI3K","DELTA","RAS","HEY1","TGFR","TGF","ILK","SMAD","NFB","RKIP","IKK","AKT","Csn","Ecadherin","Jagged","NOTCH","Destcompl","LIV1","cateninmemb","SNAI2","Wnt","cateninnuc","TCFLEF","CD44","GLI","AXIN2"
"TGFR",-0.36939939790097,-0.227421383647799,-0.211428571428571,-0.171428571428571,-0.166666666666667,-0.206666666666667,-0.303793103448276,-0.29,-0.3,-0.18,0.0555252405430341,-0.0856306605889476,0.030438389714335,0.0685185185185185,-0.00840013624435714,-0.00840013624435714,0.0122747993171334,-0.0220281266104315,0.12,0.039215847838775,0.0460651629072682,-0.0707144944476914,0.119047619047619,0.0927318295739349,0.102988505747126,0.113333333333333,0.186666666666667,0.0904885057471264,0.0517857142857143,0.0517857142857143,0.0517857142857143,0.0564640768588137,0.0878277856366138,-0.178928571428571,-0.157651975683891,0.109736070381232,0.117921123762015,0.232142857142857,0.0650649350649351,0.232142857142857,0.234468438538206,0.275,0.13289614215391,0.235486168918486,0.313145621433887,0.16174065649168,0.1,0.213884234699808,0.142471448619984,0.232183288409704,0.235811965142198,0.234837651590383,0.240579278384641,0.247021998087123,0.275177502251894
"FUS",-0.0943201022981521,-0.15,-0.275,-0.25,-0.15,-0.183333333333333,-0.240454545454545,-0.245454545454545,-0.1,0.133333333333333,-0.194505184272662,0.205537750881779,-0.201847665420398,0.213495276653171,-0.0053533673009601,-0.0053533673009601,-0.0223132969034608,-0.074464609800363,-0.46,-0.00761675106502693,-0.0455477855477855,0.181262626262626,-0.06,-0.00615384615384615,-0.188333333333333,-0.213333333333333,-0.46,-0.188333333333333,0.0349843470483005,0.0349843470483005,0.0349843470483005,0.0616219016334534,0.0813983118330944,0.462702702702703,0.45419206440483,0.0953968253968254,0.119267793138761,0.15,0.211803305514646,0.122,0.156615384615385,0.05,-0.0730926328714012,0.154359660865685,0.247272727272727,0.060708439978513,0.2,0.0764215871816122,0.192698282986403,0.241666666666667,0.164386860196079,0.148897729761296,0.168446601941748,0.258974358974359,0.339288148133725
"SUFU",0.0714409249202601,0.168446601941748,0.241666666666667,0.275,0.183333333333333,0.15,0.247272727272727,0.240454545454545,0.05,-0.213333333333333,0.173680442004621,-0.206281245305571,0.213602350258558,-0.214194577352472,-0.00237610129807371,-0.00237610129807371,0.00734323702322132,0.0538690763016037,0.462702702702703,0.0327231340437503,0.00761675106502693,-0.173926718926719,0.00615384615384615,0.0455477855477855,0.188333333333333,0.188333333333333,0.46,0.181262626262626,-0.0616219016334534,-0.0616219016334534,-0.0616219016334534,-0.0388370915068711,-0.100675420266829,-0.45419206440483,-0.457545121604041,-0.119267793138761,-0.106103820852387,-0.122,-0.189354325922809,-0.156615384615385,-0.130440887971089,-0.15,0.0728866596479203,-0.150796715497514,-0.239336219336219,-0.0817079083464024,-0.15,-0.0833792952307254,-0.196192020626482,-0.258974358974359,-0.152264098047741,-0.164386860196079,-0.148897729761296,-0.239271756743876,-0.330154658672367
"SHH",0.0461538461538462,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0,0,0.175,-0.2,0.233333333333333,-0.15,0,0,0,0.05,0.3,0.06,0,-0.213333333333333,0,0.1,0.1,0,0.2,0.133333333333333,-0.1,-0.1,-0.1,-0.0307692307692308,-0.0666666666666667,-0.4,-0.46,-0.0666666666666667,-0.0833333333333333,0,-0.18,-0.1,-0.05,0,0.0769444444444444,-0.134285714285714,-0.2,-0.0963636363636364,0,-0.0963440860215054,-0.212337164750958,-0.3,-0.15,-0.183333333333333,-0.15,-0.25,-0.314285714285714
"NFB",-0.194959060547296,-0.132735042735043,-0.146581196581197,-0.138888888888889,-0.138888888888889,-0.146581196581197,0.0891774891774892,0.0939393939393939,0.1,0.2,-0.184094304388422,0.177187435796394,-0.233366079139895,0.0142790800530739,0.00130683029412612,0.00130683029412612,-0.0178571428571429,-0.126411755575102,-0.271212121212121,-0.0980504201680672,-0.119619047619048,0.156159350043854,-0.114285714285714,-0.126285714285714,-0.148888888888889,-0.16,-0.266666666666667,-0.173026819923372,-0.104777485238107,-0.104777485238107,-0.104777485238107,-0.0983098235465651,-0.0998617868199912,0.262412121212121,0.256715918680476,-0.10757700770077,-0.087130911046495,-0.204761904761905,0.187375648031386,-0.202059202059202,-0.208725868725869,-0.171428571428571,0.0157987703382051,0.00081072911118153,-0.0988549085323279,0.128350629381705,0.15,0.104452246079909,0.31278361565512,0.132735042735043,0.127786580106052,0.12315912912566,0.129910183977981,0.129364256218189,0.175977710233029
"PI3K",-0.186796536796537,0.00579710144927537,-0.0333333333333333,0,0,-0.0333333333333333,0.125,0.125,0,0.1,-0.112701806785912,0.172914568816208,-0.209859098228663,0.0888461538461538,0.00380463183861596,0.00380463183861596,-0.0302631578947368,-0.207033681765389,-0.269117647058824,-0.12100381136061,-0.165266106442577,0.0495726495726496,-0.133333333333333,-0.147619047619048,-0.0333333333333333,-0.05,-0.275,-0.0717948717948718,-0.209160173160173,-0.209160173160173,-0.209160173160173,-0.181762912886201,-0.0151044294218545,0.261117647058824,0.250548541367767,-0.026890756302521,0.001109243697479,-0.0333333333333333,0.188720103425986,-0.0509803921568628,-0.0484162895927602,-0.1,-0.136933879107845,-0.0270175438596491,-0.137903225806452,0.0323639044899752,0.1,-0.0595198456988342,-0.0023602115210113,-0.00579710144927537,-0.00519431556953684,-0.0190087485592276,0.00189520624303233,0.00189520624303233,0.0613333333333333
"ILK",-0.186796536796537,0.00579710144927537,-0.0333333333333333,0,0,-0.0333333333333333,0.125,0.125,0,0.1,-0.112701806785912,0.172914568816208,-0.209859098228663,0.0888461538461538,0.00380463183861596,0.00380463183861596,-0.0302631578947368,-0.207033681765389,-0.269117647058824,-0.12100381136061,-0.165266106442577,0.0495726495726496,-0.133333333333333,-0.147619047619048,-0.0333333333333333,-0.05,-0.275,-0.0717948717948718,-0.209160173160173,-0.209160173160173,-0.209160173160173,-0.181762912886201,-0.0151044294218545,0.261117647058824,0.250548541367767,-0.026890756302521,0.001109243697479,-0.0333333333333333,0.188720103425986,-0.0509803921568628,-0.0484162895927602,-0.1,-0.136933879107845,-0.0270175438596491,-0.137903225806452,0.0323639044899752,0.1,-0.0595198456988342,-0.0023602115210113,-0.00579710144927537,-0.00519431556953684,-0.0190087485592276,0.00189520624303233,0.00189520624303233,0.0613333333333333
"cMet",-0.350172811059908,0.0933333333333333,0.1,0.1,0.2,0.2,-0.18796992481203,-0.214285714285714,-0.2,-0.1,0.0544264724040005,-0.0458229029424682,-0.0761017850223916,0.275238095238095,0.00851370851370852,0.00851370851370852,0.0682539682539683,-0.0314873417721519,0.0733333333333333,0.214545454545455,0.22,-0.150170454545455,0.3,0.24,0.18,0.2,0.0733333333333333,0.134545454545455,-0.0619047619047619,-0.0619047619047619,-0.0619047619047619,-0.0562443845462713,0.0636738906088751,-0.0566666666666667,-0.0290070921985816,0.133560090702948,0.139014636157493,0.233333333333333,0.174444444444444,0.2,0.1625,0.2,-0.123442290070811,0.122693827911219,0.164565669492881,0.124148234232268,-0.1,-0.136769713086439,-0.298328289715151,-0.0933333333333333,-0.100551428600305,-0.0971615980918306,-0.0910077519379845,-0.0887878787878788,-0.118412698412698
"SMO",-0.0645542160105267,-0.183333333333333,-0.25,-0.3,-0.2,-0.15,-0.245454545454545,-0.2,0,0.1,-0.173039215686275,0.210488245931284,-0.221658986175115,0.209649122807018,0.00875706214689266,0.00875706214689266,0.00555555555555555,-0.0455172413793103,-0.46,-0.0455477855477855,-0.00615384615384615,0.188333333333333,0,-0.06,-0.213333333333333,-0.133333333333333,-0.4,-0.188333333333333,0.0745192307692308,0.0745192307692308,0.0745192307692308,0.0349843470483005,0.0886446886446886,0.46,0.462702702702703,0.103333333333333,0.0953968253968254,0.05,0.183968253968254,0.15,0.122,0.1,-0.0714487972549628,0.145925925925926,0.240454545454545,0.0868398268398268,0.1,0.0848014754497686,0.198622879036672,0.275,0.148897729761296,0.168446601941748,0.15,0.241666666666667,0.331213613972235
"AKT",-0.16260298840944,-0.00189520624303233,0.00579710144927537,-0.0333333333333333,-0.0333333333333333,0.00579710144927537,0.137903225806452,0.125,0.1,0.05,-0.0860963021987563,0.176123124965941,-0.211112231060744,0.0910683760683761,0.0120238099208077,0.0120238099208077,-0.00376743139901035,-0.180717892291705,-0.261117647058824,-0.145054444272002,-0.12100381136061,0.0337831758884391,-0.147619047619048,-0.165266106442577,-0.0717948717948718,-0.0333333333333333,-0.269117647058824,-0.0495726495726496,-0.181762912886201,-0.181762912886201,-0.181762912886201,-0.202244840597044,0.00970760065333347,0.250548541367767,0.245412589706135,0.001109243697479,-0.0207762781880429,-0.0509803921568628,0.15828532081729,-0.0484162895927602,-0.159527400703871,-0.0333333333333333,-0.133297515471481,-0.0276797955152783,-0.141561762391817,0.0503126224386932,0,-0.0551365633339005,0.000152351293059054,0.00189520624303233,-0.0178097001849215,-0.00519431556953684,-0.0190087485592276,-0.0198925032541744,0.0472539109506619
"IKK",-0.189468864468864,-0.146581196581197,-0.138888888888889,-0.15,-0.15,-0.138888888888889,0.0939393939393939,0.127272727272727,0,0.1,-0.179967320261438,0.190178372352285,-0.2478866270851,0.017436974789916,0.0147167919799499,0.0147167919799499,0.010989010989011,-0.112467532467532,-0.266666666666667,-0.119619047619048,-0.126285714285714,0.173026819923372,-0.1,-0.114285714285714,-0.16,-0.2,-0.2,-0.148888888888889,-0.0949183303085299,-0.0949183303085299,-0.0949183303085299,-0.104777485238107,-0.119504643962848,0.271212121212121,0.262412121212121,-0.126388888888889,-0.10757700770077,-0.171428571428571,0.180965391621129,-0.204761904761905,-0.202059202059202,-0.1,0.0188485295677396,-0.00422524211184005,-0.0891774891774892,0.135327373567752,0.1,0.105613808909898,0.315222640045364,0.146581196581197,0.12315912912566,0.129910183977981,0.132735042735043,0.132735042735043,0.17952380952381
"TCFLEF",-0.156710508651582,-0.0441025641025641,-0.0407843137254902,-0.0607843137254902,-0.0666666666666667,-0.0466666666666667,-0.169153515064562,-0.176996652319464,-0.0571428571428571,0.0333333333333333,-0.199519002210644,0.166965437507606,-0.200209416339123,0.128562567173346,0.0180776182881446,0.0180776182881446,-0.015100585688821,-0.00743310442967801,-0.40608228980322,0.0566285050605608,0.0641114982578397,0.0036681650693129,0.0571428571428571,0.0498257839721254,-0.0180952380952381,-0.0133333333333333,-0.415384615384615,-0.0116436251920123,-0.00774697183000432,-0.00774697183000432,-0.00774697183000432,-0.0144486801085851,0.0511864750848479,0.398605654289201,0.394632144355426,0.110115895800106,0.102658916832611,0.0905974025974026,0.181908894705423,0.0905974025974026,0.0840756634669678,0.102597402597403,-0.184534763481218,0.104635619160075,0.164170126360243,0.122175902890839,0.0666666666666667,-0.175798848107558,-0.331708190558983,0.0382202111613876,-0.0662202222122471,-0.0611514936899103,0.0352975326560232,0.0295245589874746,0.389782661782662
"RKIP",0.203073286052009,-0.0280701754385965,-0.0333333333333333,0,0,-0.0333333333333333,0.0707070707070707,0.0888888888888889,0.1,0.1,0.113514557338087,-0.0632959317996615,0.212235180582489,-0.129396825396825,0.0218813964610234,0.0218813964610234,-0.0278813964610234,0.0329207191276157,0.14,-0.0185546588407924,-0.033448275862069,0.100196721311475,-0.08,-0.03,-0.08,-0.1,0.133333333333333,-0.092,0.114935064935065,0.114935064935065,0.114935064935065,0.127755577755578,-0.0885017421602788,-0.14,-0.140934579439252,-0.0973363286264442,-0.0864452395175333,-0.0857142857142857,-0.232352941176471,-0.0732142857142857,-0.0641233766233766,-0.1,0.133589847339977,-0.0734659228716954,-0.0668609168609169,-0.0282119119424773,0,0.138434400787342,0.365283557731538,0.0233333333333333,0.0566534242508529,0.0452030425714636,0.0473009446693657,0.0425641025641026,0.0426277543366151
"Csn",-0.0248767913522833,0.0553385957623598,0.0517241379310345,0,0,0.0517241379310345,0.137734487734488,0.115656565656566,0.1,0.0285714285714286,-0.113483715131681,0.0995319044387604,-0.146531813314001,0.123016257350398,0.0292043010752688,0.0292043010752688,-0.0263305322128852,-0.0801253267384639,-0.313398914518318,-0.0624756493506494,-0.0426839826839827,-0.0288908195042516,-0.0933333333333333,-0.0933333333333333,-0.0174603174603175,0.0158730158730159,-0.347727272727273,0.00512032770097286,-0.11287926818223,-0.11287926818223,-0.11287926818223,-0.13034567893079,0.0284745293466224,0.287757888877292,0.276540705106409,0.0244888716356108,0.00212383307519945,-0.0916666666666667,0.099282601334746,-0.0958333333333333,-0.107833333333333,-0.1,-0.156227532131222,-0.055516658246488,-0.146388333888334,-0.00295846207957267,0,-0.13095898325624,-0.157004615284347,-0.0553385957623598,-0.0723569235432849,-0.0618337726112344,-0.0753385957623598,-0.0767359756750235,-0.0343163755114888
"Wnt",-0.0380877742946708,-0.025,-0.1,-0.2,-0.1,0,0.107142857142857,0.15,0.1,0,-0.137647058823529,0.155555555555556,-0.193167701863354,0.112121212121212,0.0355810616929699,0.0355810616929699,0.00588235294117647,-0.045587044534413,-0.366666666666667,-0.130980392156863,-0.113333333333333,0.0465367965367965,-0.1,-0.133333333333333,-0.05,-0.1,-0.3,-0.0227272727272727,-0.0954887218045113,-0.0954887218045113,-0.0954887218045113,-0.140943267259057,-0.00307692307692308,0.346666666666667,0.329275362318841,-0.011965811965812,-0.00964023057046313,-0.2,0.121666666666667,-0.1,-0.1125,-0.1,-0.15948353377543,-0.0394362745098039,-0.107142857142857,0.0279627640529896,0,-0.088135593220339,-0.0801724137931034,0.025,-0.048008265697356,-0.0221804511278196,-0.0328947368421053,-0.0328947368421053,0.0424242424242424
"cfos",0.167811147186147,0.223333333333333,0.19,0.15,0.15,0.19,0.0794871794871795,0.0333333333333333,0.1,0,0.0267619047619048,0.0426067396655632,0.0216592690010412,0.165277777777778,0.0403974018986126,0.0403974018986126,-0.049015873015873,-0.040726924916308,-0.185714285714286,0.0827413411938099,0.0878260869565217,-0.0887324344313592,0.08,0.04,0.0214285714285714,0.0714285714285714,-0.257142857142857,0.0504608294930876,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,0.031584207896052,0.156302521008403,0.135090399796282,0.0312169312169312,0.00379757637822153,0.05,-0.046969696969697,0,0.0105263157894737,0,-0.14990369545284,-0.0925,-0.0871794871794872,-0.174353986626317,-0.1,-0.21820896737889,-0.309173065377445,-0.223333333333333,-0.2304440083648,-0.227481045401838,-0.231441441441441,-0.233859649122807,-0.263727422003284
"CDC42",0.167811147186147,0.223333333333333,0.19,0.15,0.15,0.19,0.0794871794871795,0.0333333333333333,0.1,0,0.0267619047619048,0.0426067396655632,0.0216592690010412,0.165277777777778,0.0403974018986126,0.0403974018986126,-0.049015873015873,-0.040726924916308,-0.185714285714286,0.0827413411938099,0.0878260869565217,-0.0887324344313592,-0.02,0.04,0.0214285714285714,0.0714285714285714,-0.157142857142857,0.0504608294930876,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,0.031584207896052,0.156302521008403,0.135090399796282,0.0312169312169312,0.00379757637822153,0.05,-0.046969696969697,0,0.0105263157894737,0,-0.14990369545284,-0.0925,-0.0871794871794872,-0.174353986626317,-0.1,-0.21820896737889,-0.309173065377445,-0.223333333333333,-0.2304440083648,-0.227481045401838,-0.231441441441441,-0.233859649122807,-0.263727422003284
"miR200",-0.0918712610509165,0.0166074709124311,0.004,0.04,0.04,0.00956521739130435,-0.0566502463054187,-0.0669950738916256,0,-0.1,0.0914705335564231,-0.10418173266308,-0.00186961186961187,-0.0922662798194713,0.0463306451612903,0.0463306451612903,-0.0447550034506556,-0.057528379479599,0.152941176470588,0.000723562152133581,0.0190909090909091,-0.0513020546688681,0,0.01,0.0391666666666667,0.1125,0.166666666666667,0.0404324894514768,-0.0959242250287026,-0.0959242250287026,-0.0959242250287026,-0.0971711078217201,0.0554237288135593,-0.117457305502846,-0.109317770619125,0.0660785690874186,0.047583271281776,0.0652631578947368,0.0225414416706718,0.0281203007518797,0.0432146403745212,0.06,0.0552387003951254,0.090973547510589,0.0628649355709554,-0.0264758868278819,-0.1,-0.00679635142589935,-0.00466140832194561,-0.0110422535211268,-0.00965998643685675,-0.00814483492170523,-0.0121130888899592,-0.00884445132332457,-0.0497332475689583
"NOTCH",0.15739289446186,0.198461538461538,0.16,0.1,0.1,0.16,-0.02,-0.02,0,0.1,0.046864406779661,0.0292640692640693,0.00948717948717949,0.184210526315789,0.0541062801932367,0.0541062801932367,-0.0763285024154589,-0.0677551020408163,-0.244444444444444,0.0633333333333333,0.0133333333333333,-0.0659502262443439,0,-0.02,0.075,0,-0.3,0.0365384615384615,-0.0424242424242424,-0.0424242424242424,-0.0424242424242424,-0.0380764163372859,-0.102898550724638,0.168444444444444,0.136186379928315,-0.00952380952380953,0.0304761904761905,0,-0.0393457117595049,0.0333333333333333,-0.0111111111111111,-0.1,-0.134065647990945,-0.14022126022126,-0.121935483870968,-0.169507740049796,0,-0.22073054222527,-0.319367234073116,-0.198461538461538,-0.234148708434423,-0.237822177822178,-0.225734265734266,-0.225734265734266,-0.257277628032345
"PAK1",0.166356601731602,0.231441441441441,0.223333333333333,0.19,0.19,0.223333333333333,0.0871794871794872,0.0794871794871795,0,-0.0714285714285714,0.0354575569358178,0.0395610543863754,0.0185566437027118,0.170228272827283,0.0548668552748183,0.0548668552748183,-0.0375404631798074,-0.0358993387094114,-0.156302521008403,0.0827413411938099,0.0827413411938099,-0.0757324344313592,0.04,0.0878260869565217,0.0504608294930876,0.0214285714285714,-0.185714285714286,0.0887324344313592,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,-0.00549514755397108,0.00511361966075786,0.135090399796282,0.117057612911036,0.00379757637822153,-0.00523468168629459,0,-0.0607818516658296,0.0105263157894737,0.0290448343079922,0.05,-0.142914076075678,-0.100475460122699,-0.0794871794871795,-0.177662257303009,-0.15,-0.21784266701259,-0.309173065377445,-0.233859649122807,-0.230168146295835,-0.2304440083648,-0.227481045401838,-0.22849379546427,-0.268129937726555
"LIV1",0.166356601731602,0.231441441441441,0.223333333333333,0.19,0.19,0.223333333333333,0.0871794871794872,0.0794871794871795,0,-0.0714285714285714,0.0354575569358178,0.0395610543863754,0.0185566437027118,0.170228272827283,0.0548668552748183,0.0548668552748183,-0.0375404631798074,-0.0358993387094114,-0.156302521008403,0.0827413411938099,0.0827413411938099,-0.0757324344313592,0.04,0.0878260869565217,0.0504608294930876,0.0214285714285714,-0.185714285714286,0.0887324344313592,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,-0.00549514755397108,0.00511361966075786,0.135090399796282,0.117057612911036,0.00379757637822153,-0.00523468168629459,0,-0.0607818516658296,0.0105263157894737,0.0290448343079922,0.05,-0.142914076075678,-0.100475460122699,-0.0794871794871795,-0.177662257303009,-0.15,-0.21784266701259,-0.309173065377445,-0.233859649122807,-0.230168146295835,-0.2304440083648,-0.227481045401838,-0.22849379546427,-0.268129937726555
"EGR1",0.166356601731602,0.231441441441441,0.223333333333333,0.19,0.19,0.223333333333333,0.0871794871794872,0.0794871794871795,0,-0.0714285714285714,0.0354575569358178,0.0395610543863754,0.0185566437027118,0.170228272827283,0.0548668552748183,0.0548668552748183,-0.0375404631798074,-0.0358993387094114,-0.156302521008403,0.0827413411938099,0.0827413411938099,-0.0757324344313592,0.04,0.0878260869565217,0.0504608294930876,0.0214285714285714,-0.185714285714286,0.0887324344313592,-0.00958605664488017,-0.00958605664488017,-0.00958605664488017,-0.00549514755397108,0.00511361966075786,0.135090399796282,0.117057612911036,0.00379757637822153,-0.00523468168629459,0,-0.0607818516658296,0.0105263157894737,0.0290448343079922,0.05,-0.142914076075678,-0.100475460122699,-0.0794871794871795,-0.177662257303009,-0.15,-0.21784266701259,-0.309173065377445,-0.233859649122807,-0.230168146295835,-0.2304440083648,-0.227481045401838,-0.22849379546427,-0.268129937726555
"GLI",0.0102798189375935,0.217458693941778,0.12258064516129,0.1,0.19,0.21258064516129,0.00667550839964633,-0.00332449160035367,-0.0666666666666667,-0.0380952380952381,0.03785719279777,0.0308793476904932,0.027667425802292,0.333395778263035,0.0693110599078341,0.0693110599078341,-0.0589034749034749,-0.00588332043343653,-0.199080459770115,0.166696443519648,0.169458874458874,-0.0576272581807252,0.134285714285714,0.175952380952381,0.0413847117794486,0.0255952380952381,-0.226666666666667,0.0679153240243466,0.0486139485441892,0.0486139485441892,0.0486139485441892,0.0535644435936942,0.101649774485089,0.185872912600304,0.17575526554148,0.104392512204717,0.0952033230155278,0.0736842105263158,-0.00766766831314993,0.0716433941997852,0.0857058941997852,0.1,-0.131060162748335,-0.00818768195744648,-8.84173297966556e-06,-0.148427292704495,-0.15,-0.200585508128652,-0.295014418712132,-0.128462998102467,-0.211340547912364,-0.212834869490367,-0.21056214221764,-0.220377891719488,-0.251719504830918
"Jagged",0.150574712643678,0.16,0.1,0,0,0.1,-0.02,0,0,0,0.035,0.0721212121212121,-0.0166666666666667,0.2,0.0763285024154589,0.0763285024154589,-0.0111111111111111,-0.0371428571428571,-0.3,0.0133333333333333,-0.02,-0.0365384615384615,-0.1,0,0,-0.1,-0.2,0.075,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0424242424242424,-0.133333333333333,0.244444444444444,0.168444444444444,-0.0333333333333333,-0.00952380952380953,-0.1,-0.0358974358974359,0,0.0333333333333333,0,-0.127614035087719,-0.132813852813853,0.02,-0.161096525096525,0,-0.224395463691238,-0.314605329311212,-0.16,-0.237822177822178,-0.225734265734266,-0.198461538461538,-0.198461538461538,-0.221428571428571
"DELTA",0.150574712643678,0.16,0.1,0,0,0.1,-0.02,0,0,0,0.035,0.0721212121212121,-0.0166666666666667,0.2,0.0763285024154589,0.0763285024154589,-0.0111111111111111,-0.0371428571428571,-0.3,0.0133333333333333,-0.02,-0.0365384615384615,-0.1,0,0,-0.1,-0.2,0.075,-0.0333333333333333,-0.0333333333333333,-0.0333333333333333,-0.0424242424242424,-0.133333333333333,0.244444444444444,0.168444444444444,-0.0333333333333333,-0.00952380952380953,-0.1,-0.0358974358974359,0,0.0333333333333333,0,-0.127614035087719,-0.132813852813853,0.02,-0.161096525096525,0,-0.224395463691238,-0.314605329311212,-0.16,-0.237822177822178,-0.225734265734266,-0.198461538461538,-0.198461538461538,-0.221428571428571
"KLF4",0.174145573033851,0.260419516643867,0.262745098039216,0.233333333333333,0.233333333333333,0.262745098039216,0.223827751196172,0.229090909090909,0.1,-0.2,0.318522875816993,-0.190903540903541,0.190657144084748,0.00568896512292739,0.0839731682146543,0.0839731682146543,-0.0555555555555556,-0.0788146131612556,0.265454545454545,-0.0386603451127405,-0.0314438502673797,-0.238373655913978,-0.04,-0.0490909090909091,0.25,0.233333333333333,0.245454545454545,0.24375,-0.0879487179487179,-0.0879487179487179,-0.0879487179487179,-0.0975075414781297,0.00799083269671505,-0.288121212121212,-0.294462675535846,-0.0213333333333333,-0.024231884057971,-0.12,-0.193073593073593,-0.0866666666666667,-0.108888888888889,-0.1,0.00630064017505324,-0.26702466948344,-0.235167957381739,-0.160414648234083,-0.233333333333333,-0.233445341920952,-0.249995147840035,-0.260419516643867,-0.269308174144794,-0.264700453098716,-0.271723864469954,-0.270764344230074,-0.336455998945776
